date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:44	75452/75452	---MCZ	200	added ('OK')	text/html	etag:%221d092dc37f9877f7fa4944aec7be9c24-ssl-df%22	https://medash.netlify.app/html/ui-dropdowns	H:/bgt/medash.netlify.app/html/ui-dropdowns.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:45	60313/60313	---MCZ	200	added ('OK')	text/html	etag:%22f0c7f7038f170604ee93eba64b749079-ssl-df%22	https://medash.netlify.app/html/ui-breadcrumbs	H:/bgt/medash.netlify.app/html/ui-breadcrumbs.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:46	58814/58814	---MCZ	200	added ('OK')	text/html	etag:%22d05f6ae892fe867d75d1b589f12986e2-ssl-df%22	https://medash.netlify.app/html/ui-pagination	H:/bgt/medash.netlify.app/html/ui-pagination.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:47	62918/62918	---MCZ	200	added ('OK')	text/html	etag:%22a24dd8f39e255b3fc39ce73aafd79b3a-ssl-df%22	https://medash.netlify.app/html/ui-labels-badges	H:/bgt/medash.netlify.app/html/ui-labels-badges.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:47	613/613	---M--	200	added ('OK')	image/png	etag:%22605305379f7945e5dc2e0efc536d2b36-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/15.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/15.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:48	73992/73992	---MCZ	200	added ('OK')	text/html	etag:%22b31cacf67da0e3bd7357eb55798d4046-ssl-df%22	https://medash.netlify.app/html/ui-typography	H:/bgt/medash.netlify.app/html/ui-typography.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:49	69659/69659	---MCZ	200	added ('OK')	text/html	etag:%22379d501d21a05747f8d10f752c87dcd0-ssl-df%22	https://medash.netlify.app/html/ui-grids	H:/bgt/medash.netlify.app/html/ui-grids.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:49	66350/66350	---MCZ	200	added ('OK')	text/html	etag:%22b8f73466aa816adcc9dc44504a499848-ssl-df%22	https://medash.netlify.app/html/ui-panels	H:/bgt/medash.netlify.app/html/ui-panels.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:50	57857/57857	---MCZ	200	added ('OK')	text/html	etag:%2200b493b6a4f0fc6f2a01166efaeb8a16-ssl-df%22	https://medash.netlify.app/html/ui-group-list	H:/bgt/medash.netlify.app/html/ui-group-list.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:50	34550/34550	---M--	200	added ('OK')	image/jpeg	etag:%22e74f236ee2e61adf397ee6af8ca94603-ssl%22	https://medash.netlify.app/data/hos-dash/doc1.jpg	H:/bgt/medash.netlify.app/data/hos-dash/doc1.jpg	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:52	83862/83862	---M--	200	added ('OK')	image/jpeg	etag:%22f5dad523ef5e6135b2091984ff4ed241-ssl%22	https://medash.netlify.app/data/hos-dash/doc3.jpg	H:/bgt/medash.netlify.app/data/hos-dash/doc3.jpg	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:53	3996/3996	---M--	200	added ('OK')	image/png	etag:%22613b82409d4bccfacaa16d1f5fd13596-ssl%22	https://medash.netlify.app/data/hos-dash/badge.png	H:/bgt/medash.netlify.app/data/hos-dash/badge.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:55	936/936	---M--	200	added ('OK')	image/png	etag:%226ef7b1e50211ca052a2c747573ecce10-ssl%22	https://medash.netlify.app/data/hos-dash/speciality1.png	H:/bgt/medash.netlify.app/data/hos-dash/speciality1.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:56	1190/1190	---M--	200	added ('OK')	image/png	etag:%2232115fc480a4ee776d47d5c27442b191-ssl%22	https://medash.netlify.app/data/hos-dash/speciality2.png	H:/bgt/medash.netlify.app/data/hos-dash/speciality2.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:57	95915/95915	---MCZ	200	added ('OK')	application/javascript	etag:%2201eeb1fc5c9b8507267c0a7841a0846f-ssl-df%22	https://medash.netlify.app/assets/js/jquery.min.js	H:/bgt/medash.netlify.app/assets/js/jquery.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:57	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:%22b0f59b2c31e4eae264ce44e73f28c6d0-ssl-df%22	https://medash.netlify.app/assets/js/jquery.easing.min.js	H:/bgt/medash.netlify.app/assets/js/jquery.easing.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:58	36868/36868	---MCZ	200	added ('OK')	application/javascript	etag:%2253e209c3116b361b3849220a1c786aaf-ssl-df%22	https://medash.netlify.app/assets/plugins/bootstrap/js/bootstrap.min.js	H:/bgt/medash.netlify.app/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:59	12363/12363	---MCZ	200	added ('OK')	application/javascript	etag:%22232b165404a3ca4a958605f3918f7fa4-ssl-df%22	https://medash.netlify.app/assets/plugins/pace/pace.min.js	H:/bgt/medash.netlify.app/assets/plugins/pace/pace.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:59	9455/9455	---MCZ	200	added ('OK')	application/javascript	etag:%22b0369850135f210cfc4c9be92221f1de-ssl-df%22	https://medash.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	H:/bgt/medash.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:37:00	5757/5757	---MCZ	200	added ('OK')	application/javascript	etag:%22fafc785cec7fd9e46002667af078575e-ssl-df%22	https://medash.netlify.app/assets/plugins/viewport/viewportchecker.js	H:/bgt/medash.netlify.app/assets/plugins/viewport/viewportchecker.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:37:00	43247/43247	---MCZ	200	added ('OK')	application/javascript	etag:%22fa9edbaaae17e7e37518b4e23ffe8ef7-ssl-df%22	https://medash.netlify.app/assets/plugins/sparkline-chart/jquery.sparkline.min.js	H:/bgt/medash.netlify.app/assets/plugins/sparkline-chart/jquery.sparkline.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:37:01	52091/52091	---MCZ	200	added ('OK')	application/javascript	etag:%226b50888b0b789fa30f3148a32f6f88f0-ssl-df%22	https://medash.netlify.app/assets/plugins/chartjs-chart/Chart.min.js	H:/bgt/medash.netlify.app/assets/plugins/chartjs-chart/Chart.min.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:37:01	15853/15853	---MCZ	200	added ('OK')	application/javascript	etag:%22f4b2af0cac34fece3f866d13cca56164-ssl-df%22	https://medash.netlify.app/assets/js/chart-chartjs.js	H:/bgt/medash.netlify.app/assets/js/chart-chartjs.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:37:02	135861/135861	---MCZ	200	added ('OK')	application/javascript	etag:%2280e77affab4475a6f4541dad35588873-ssl-df%22	https://medash.netlify.app/assets/js/scripts.js	H:/bgt/medash.netlify.app/assets/js/scripts.js	(from https://medash.netlify.app/html/hos-doctor-dash)
18:37:03	49976/49976	---M--	200	added ('OK')	font/woff2	etag:%22d4741540c3b1c372fb338c5faf9a2545-ssl%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.woff2	H:/bgt/medash.netlify.app/assets/fonts/webfont/cryptocoins.woff2	(from https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css)
18:37:04	58768/58768	---MCZ	200	added ('OK')	application/font-woff	etag:%22d9faebc1c59baaca9373d057ef448120-ssl-df%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.woff	H:/bgt/medash.netlify.app/assets/fonts/webfont/cryptocoins.woff	(from https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css)
18:37:04	96448/96448	---M--	200	added ('OK')	font/ttf	etag:%22c17b3bf45e81ce24094054638dbbb77a-ssl%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.ttf	H:/bgt/medash.netlify.app/assets/fonts/webfont/cryptocoins.ttf	(from https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css)
18:37:05	55423/55423	---M--	200	added ('OK')	image/jpeg	etag:%22e594334a3881ed1489ba579dc2f939da-ssl%22	https://medash.netlify.app/data/hos-dash/hos-header.jpg	H:/bgt/medash.netlify.app/data/hos-dash/hos-header.jpg	(from https://medash.netlify.app/assets/css/style.css)
18:37:06	209906/209906	---M--	200	added ('OK')	image/png	etag:%227e64416c27424ab102601a690f145ea9-ssl%22	https://medash.netlify.app/data/hos-dash/hos-promo.png	H:/bgt/medash.netlify.app/data/hos-dash/hos-promo.png	(from https://medash.netlify.app/assets/css/style.css)
18:37:06	8451/8451	---M--	200	added ('OK')	image/png	etag:%22550beb71b2ee773cfbc08018a9cbc06e-ssl%22	https://medash.netlify.app/assets/plugins/dropzone/images/custom-dropzone.png	H:/bgt/medash.netlify.app/assets/plugins/dropzone/images/custom-dropzone.png	(from https://medash.netlify.app/assets/css/style.css)
18:37:07	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/login-bg.png	H:/bgt/medash.netlify.app/data/crypto-dash/login-bg.7e.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:07	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/assets/images/login-logo.png	H:/bgt/medash.netlify.app/assets/images/login-logo.7f.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:09	290038/290038	---M--	200	added ('OK')	image/png	etag:%22510e44c3cb975ad1109bb7bfd0705d36-ssl%22	https://medash.netlify.app/assets/images/intro.png	H:/bgt/medash.netlify.app/assets/images/intro.png	(from https://medash.netlify.app/assets/css/style.css)
18:37:09	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/item1-bg.png	H:/bgt/medash.netlify.app/data/res-dash/item1-bg.81.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:10	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/item2-bg.png	H:/bgt/medash.netlify.app/data/res-dash/item2-bg.82.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:10	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/item3-bg.png	H:/bgt/medash.netlify.app/data/res-dash/item3-bg.83.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:11	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/pattern.png	H:/bgt/medash.netlify.app/data/res-dash/pattern.84.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:11	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/assets/img/core-img/cards-bg.png	H:/bgt/medash.netlify.app/assets/img/core-img/cards-bg.85.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:12	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/pattern2.png	H:/bgt/medash.netlify.app/data/res-dash/pattern2.86.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:13	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/dotted-bg.jpg	H:/bgt/medash.netlify.app/data/crypto-dash/dotted-bg.87.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:13	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/ref-bg1.png	H:/bgt/medash.netlify.app/data/crypto-dash/ref-bg1.88.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:14	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/ref-bg2.png	H:/bgt/medash.netlify.app/data/crypto-dash/ref-bg2.89.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:14	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/ref-bg3.png	H:/bgt/medash.netlify.app/data/crypto-dash/ref-bg3.8a.delayed	(from https://medash.netlify.app/assets/css/style.css)
18:37:15	3341/3341	---M--	200	added ('OK')	image/png	etag:%22f77f95121443b0a1d15b9ca526e9ba55-ssl%22	https://medash.netlify.app/assets/images/logo.png	H:/bgt/medash.netlify.app/assets/images/logo.png	(from https://medash.netlify.app/assets/css/style.css)
18:37:16	4942/4942	---M--	200	added ('OK')	image/png	etag:%22de7de9bb1efbdaea88cc1f64c6350bcb-ssl%22	https://medash.netlify.app/assets/images/logo-folded.png	H:/bgt/medash.netlify.app/assets/images/logo-folded.png	(from https://medash.netlify.app/assets/css/style.css)
18:37:16	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/index-dashboard.html	H:/bgt/medash.netlify.app/html/index-dashboard.8d.delayed	(from https://medash.netlify.app/html/hos-faq)
18:37:17	1701/1701	---M-Z	200	added ('OK')	text/css	etag:%22bffedf2c4b1e3b82778b1853d4905aa9-ssl-df%22	https://medash.netlify.app/assets/plugins/icheck/skins/all.css	H:/bgt/medash.netlify.app/assets/plugins/icheck/skins/all.css	(from https://medash.netlify.app/html/hos-support)
18:37:18	1671/1671	---M--	200	added ('OK')	image/png	etag:%220c74a59d68b69100ec78bce5e16544be-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i1.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/i1.png	(from https://medash.netlify.app/html/hos-support)
18:37:19	2283/2283	---M--	200	added ('OK')	image/png	etag:%22ebee5c77f7a86733b35696ccbcb2cd34-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i2.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/i2.png	(from https://medash.netlify.app/html/hos-support)
18:37:20	2453/2453	---M--	200	added ('OK')	image/png	etag:%22aa3973d05cd1575a9a373c9cf668d332-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i3.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/i3.png	(from https://medash.netlify.app/html/hos-support)
18:37:20	1986/1986	---M--	200	added ('OK')	image/png	etag:%2284ebb3942ac0848e002a3721c6c8df17-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i4.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/i4.png	(from https://medash.netlify.app/html/hos-support)
18:37:21	1731/1731	---M--	200	added ('OK')	image/png	etag:%22f8b4358af0ad69ebf8279f8f51c9661e-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i5.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/i5.png	(from https://medash.netlify.app/html/hos-support)
18:37:22	1182/1182	---M--	200	added ('OK')	image/png	etag:%2291f0eebdbc7b78c75cc0bf2723de01ca-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i6.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/i6.png	(from https://medash.netlify.app/html/hos-support)
18:37:22	1262/1262	---M--	200	added ('OK')	image/png	etag:%22345fe1efc91283b04f20d5ac20740d3b-ssl%22	https://medash.netlify.app/data/icons/padlock.png	H:/bgt/medash.netlify.app/data/icons/padlock.png	(from https://medash.netlify.app/html/ui-login)
18:37:23	6564/6564	---MCZ	200	added ('OK')	text/css	etag:%22920caf9698fa6c4e275143f8fa2599b5-ssl-df%22	https://medash.netlify.app/assets/plugins/jvectormap/jquery-jvectormap-2.0.1.css	H:/bgt/medash.netlify.app/assets/plugins/jvectormap/jquery-jvectormap-2.0.1.css	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:23	468/468	---M--	200	added ('OK')	text/css	etag:%22c5c54929cbbe011b89b6525c43b4c241-ssl%22	https://medash.netlify.app/assets/plugins/morris-chart/css/morris.css	H:/bgt/medash.netlify.app/assets/plugins/morris-chart/css/morris.css	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:24	26646/26646	---MCZ	200	added ('OK')	text/css	etag:%2264c7e98005f8102814c1f8d447ae0a45-ssl-df%22	https://medash.netlify.app/assets/plugins/calendar/fullcalendar.css	H:/bgt/medash.netlify.app/assets/plugins/calendar/fullcalendar.css	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:24	1439/1439	---M-Z	200	added ('OK')	text/css	etag:%223cb6b15e32d39ed1960dfbc189881429-ssl-df%22	https://medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css	H:/bgt/medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:25	935/935	---M--	200	added ('OK')	image/png	etag:%22e74786a5c509cf15069c5e25816fae55-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so1.png	H:/bgt/medash.netlify.app/data/icons/hos-icon-so1.png	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:26	1771/1771	---M--	200	added ('OK')	image/png	etag:%22c5b3b3621d63af1bbd5625908496d258-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so2.png	H:/bgt/medash.netlify.app/data/icons/hos-icon-so2.png	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:26	1385/1385	---M--	200	added ('OK')	image/png	etag:%228ace1a60052344abb6d9a81c549e9007-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so3.png	H:/bgt/medash.netlify.app/data/icons/hos-icon-so3.png	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:27	1683/1683	---M--	200	added ('OK')	image/png	etag:%2220b5d86c2bb2c10431af6c78c2203c43-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so4.png	H:/bgt/medash.netlify.app/data/icons/hos-icon-so4.png	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:28	30938/30938	---M--	200	added ('OK')	image/jpeg	etag:%2212e0b7f286a234d8bd6218cf65f21045-ssl%22	https://medash.netlify.app/data/hos-dash/doc2.jpg	H:/bgt/medash.netlify.app/data/hos-dash/doc2.jpg	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:29	2940/2940	---M--	200	added ('OK')	image/png	etag:%225b19f6dd444e6f8e5f128dd283c3cd47-ssl%22	https://medash.netlify.app/data/hos-dash/smile.png	H:/bgt/medash.netlify.app/data/hos-dash/smile.png	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:29	2958/2958	---M--	200	added ('OK')	image/png	etag:%220ff725e1f239ec84687b9ab10534f88d-ssl%22	https://medash.netlify.app/data/hos-dash/sad.png	H:/bgt/medash.netlify.app/data/hos-dash/sad.png	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:30	439624/439624	---MCZ	200	added ('OK')	application/javascript	etag:%22e637061a4e663e8263eab01c01292306-ssl-df%22	https://medash.netlify.app/assets/plugins/echarts/echarts-custom-for-dashboard.js	H:/bgt/medash.netlify.app/assets/plugins/echarts/echarts-custom-for-dashboard.js	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:31	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:%22e84e9f038401ef3ac516cf3496ff4c54-ssl-df%22	https://medash.netlify.app/assets/plugins/flot-chart/jquery.flot.js	H:/bgt/medash.netlify.app/assets/plugins/flot-chart/jquery.flot.js	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:31	11768/11768	---MCZ	200	added ('OK')	application/javascript	etag:%2226a3f039c92a303addecacfd120fd280-ssl-df%22	https://medash.netlify.app/assets/plugins/flot-chart/jquery.flot.time.js	H:/bgt/medash.netlify.app/assets/plugins/flot-chart/jquery.flot.time.js	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:32	27143/27143	---MCZ	200	added ('OK')	application/javascript	etag:%227cdcb9f216feb7f4152ce99d00cfa289-ssl-df%22	https://medash.netlify.app/assets/js/chart-flot.js	H:/bgt/medash.netlify.app/assets/js/chart-flot.js	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:33	11127/11127	---MCZ	200	added ('OK')	application/javascript	etag:%224cec70fdf1c00e4813aa6e5e61312d2f-ssl-df%22	https://medash.netlify.app/assets/js/dashboard-hos.js	H:/bgt/medash.netlify.app/assets/js/dashboard-hos.js	(from https://medash.netlify.app/html/index-hos-dashboard)
18:37:33	2548/2548	---M--	200	added ('OK')	image/png	etag:%229753398e8e77b6586e64eddbadc9d0a4-ssl%22	https://medash.netlify.app/data/hos-dash/clock.png	H:/bgt/medash.netlify.app/data/hos-dash/clock.png	(from https://medash.netlify.app/html/hos-patient-dash)
18:37:34	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/hos-staff-profile.html	H:/bgt/medash.netlify.app/html/hos-staff-profile.a7.delayed	(from https://medash.netlify.app/html/hos-all-doctors)
18:37:34	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/index.html	H:/bgt/medash.netlify.app/html/index.a8.delayed	(from https://medash.netlify.app/html/hos-add-doctor)
18:37:35	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/hos-patients.html	H:/bgt/medash.netlify.app/html/hos-patients.a9.delayed	(from https://medash.netlify.app/html/hos-add-doctor)
18:37:36	34737/34737	---MCZ	200	added ('OK')	application/javascript	etag:%22d13cd89be1eb934401b2524bcab23a8d-ssl-df%22	https://medash.netlify.app/assets/plugins/calendar/moment.min.js	H:/bgt/medash.netlify.app/assets/plugins/calendar/moment.min.js	(from https://medash.netlify.app/html/hos-schedule)
18:37:36	240422/240422	---MCZ	200	added ('OK')	application/javascript	etag:%22d44b1658cec9f6238779b512890d71ea-ssl-df%22	https://medash.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.js	H:/bgt/medash.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.js	(from https://medash.netlify.app/html/hos-schedule)
18:37:38	98480/98480	---MCZ	200	added ('OK')	application/javascript	etag:%22fe80f4ca0e67313736bf158e7f145942-ssl-df%22	https://medash.netlify.app/assets/plugins/calendar/fullcalendar.min.js	H:/bgt/medash.netlify.app/assets/plugins/calendar/fullcalendar.min.js	(from https://medash.netlify.app/html/hos-schedule)
18:37:38	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:%22fa667c079891ca2091ecfd416ea00c40-ssl-df%22	https://medash.netlify.app/assets/plugins/icheck/icheck.min.js	H:/bgt/medash.netlify.app/assets/plugins/icheck/icheck.min.js	(from https://medash.netlify.app/html/hos-schedule)
18:37:38	6445/6445	---MCZ	200	added ('OK')	application/javascript	etag:%2299aa1310303643520253de30c1587f2f-ssl-df%22	https://medash.netlify.app/data/calendars/hos-doc-schedule.js	H:/bgt/medash.netlify.app/data/calendars/hos-doc-schedule.js	(from https://medash.netlify.app/html/hos-schedule)
18:37:39	15906/15906	---MCZ	200	added ('OK')	text/css	etag:%22a1e3993247ea666a6263a29dca0313c0-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/css/jquery.dataTables.css	H:/bgt/medash.netlify.app/assets/plugins/datatables/css/jquery.dataTables.css	(from https://medash.netlify.app/html/hos-payment)
18:37:40	6600/6600	---MCZ	200	added ('OK')	text/css	etag:%220e8154612511fe5161b1141d70bc5ce8-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/css/dataTables.tableTools.min.css	H:/bgt/medash.netlify.app/assets/plugins/datatables/css/dataTables.tableTools.min.css	(from https://medash.netlify.app/html/hos-payment)
18:37:40	2512/2512	---MCZ	200	added ('OK')	text/css	etag:%226745f8bf1ba47b1c0f43333763000d0a-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/css/dataTables.responsive.css	H:/bgt/medash.netlify.app/assets/plugins/datatables/css/dataTables.responsive.css	(from https://medash.netlify.app/html/hos-payment)
18:37:41	4644/4644	---MCZ	200	added ('OK')	text/css	etag:%228245b6db1b16fc5f62808f8291388263-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/css/dataTables.bootstrap.css	H:/bgt/medash.netlify.app/assets/plugins/datatables/css/dataTables.bootstrap.css	(from https://medash.netlify.app/html/hos-payment)
18:37:42	81711/81711	---MCZ	200	added ('OK')	application/javascript	etag:%22a535e1824305322cc11f68944d011fde-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/js/jquery.dataTables.min.js	H:/bgt/medash.netlify.app/assets/plugins/datatables/js/jquery.dataTables.min.js	(from https://medash.netlify.app/html/hos-payment)
18:37:43	31665/31665	---MCZ	200	added ('OK')	application/javascript	etag:%2213feb3bc685e65672b7863b090d91ab2-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/js/dataTables.tableTools.min.js	H:/bgt/medash.netlify.app/assets/plugins/datatables/js/dataTables.tableTools.min.js	(from https://medash.netlify.app/html/hos-payment)
18:37:43	6572/6572	---MCZ	200	added ('OK')	application/javascript	etag:%22b2af36e5935d2cf2a0f7ddc03908a092-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/js/dataTables.responsive.min.js	H:/bgt/medash.netlify.app/assets/plugins/datatables/js/dataTables.responsive.min.js	(from https://medash.netlify.app/html/hos-payment)
18:37:44	4366/4366	---MCZ	200	added ('OK')	application/javascript	etag:%22c308d6e2cd8b388ccbff3bc2fd036cf8-ssl-df%22	https://medash.netlify.app/assets/plugins/datatables/js/dataTables.bootstrap.js	H:/bgt/medash.netlify.app/assets/plugins/datatables/js/dataTables.bootstrap.js	(from https://medash.netlify.app/html/hos-payment)
18:37:46	62126/62126	---MCZ	200	added ('OK')	text/html	etag:%2230581e786e0efa27fcb323ab6cd6bd1b-ssl-df%22	https://medash.netlify.app/html/ui-faq	H:/bgt/medash.netlify.app/html/ui-faq.html	(from https://medash.netlify.app/html/hos-events)
18:37:46	6478/6478	---MCZ	200	added ('OK')	application/javascript	etag:%2232c5fbcc37ef23ddea224960bd2b06b4-ssl-df%22	https://medash.netlify.app/data/calendars/hos-events.js	H:/bgt/medash.netlify.app/data/calendars/hos-events.js	(from https://medash.netlify.app/html/hos-events)
18:37:46	1543/1543	---M--	200	added ('OK')	image/png	etag:%22f64d95d58d7b46937ac5d17bc84c3009-ssl%22	https://medash.netlify.app/data/icons/signup.png	H:/bgt/medash.netlify.app/data/icons/signup.png	(from https://medash.netlify.app/html/ui-register)
18:37:47	29829/29829	---MCZ	200	added ('OK')	text/css	etag:%228edfdea829cd242d45acb31d8004e6fa-ssl-df%22	https://medash.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css	H:/bgt/medash.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css	(from https://medash.netlify.app/html/charts-echart-line)
18:37:47	1519/1519	---M-Z	200	added ('OK')	text/css	etag:%22ebb421f28f297376989132e7a6770643-ssl-df%22	https://medash.netlify.app/assets/plugins/icheck/skins/minimal/white.css	H:/bgt/medash.netlify.app/assets/plugins/icheck/skins/minimal/white.css	(from https://medash.netlify.app/html/charts-echart-line)
18:37:48	972409/972409	---MCZ	200	added ('OK')	application/javascript	etag:%22c4bb805738f5f9ba8cdf6c5ed7af0cbf-ssl-df%22	https://medash.netlify.app/assets/plugins/echarts/echarts-all.js	H:/bgt/medash.netlify.app/assets/plugins/echarts/echarts-all.js	(from https://medash.netlify.app/html/charts-echart-line)
